submissiondate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,caseid,time,association,vehicle,origin,destination,specify_destination,passengers,registration,instanceid,formdef_version,key,time_interval,date,day of the week,day,month,year
"Dec 11, 2020 7:21:25 PM","Dec 11, 2020 7:03:19 PM","Dec 11, 2020 7:04:21 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),61,,"Dec 11, 2020 9:40:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B660BDV,uuid:9bc03fc9-415d-4f20-a480-cec6a248bb95,2012091737,uuid:9bc03fc9-415d-4f20-a480-cec6a248bb95,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:25 PM","Dec 11, 2020 7:04:25 PM","Dec 11, 2020 7:05:32 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),67,,"Dec 11, 2020 9:45:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,10,B512BJZ,uuid:a83621dd-43e7-49d1-81b5-4567a1f302c6,2012091737,uuid:a83621dd-43e7-49d1-81b5-4567a1f302c6,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:26 PM","Dec 11, 2020 7:05:45 PM","Dec 11, 2020 7:06:53 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),68,,"Dec 11, 2020 9:50:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B315BJK,uuid:fd1d57ed-4a30-4fc4-8479-f9b17c33bcca,2012091737,uuid:fd1d57ed-4a30-4fc4-8479-f9b17c33bcca,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:26 PM","Dec 11, 2020 7:07:03 PM","Dec 11, 2020 7:08:45 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),102,,"Dec 11, 2020 10:00:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B165AZZ,uuid:b48a05c4-a52d-40dd-9c3b-82d7ce6cd88a,2012091737,uuid:b48a05c4-a52d-40dd-9c3b-82d7ce6cd88a,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:27 PM","Dec 11, 2020 7:08:58 PM","Dec 11, 2020 7:09:58 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),60,,"Dec 11, 2020 10:10:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,3,B981BBJ,uuid:2bc8deaf-cb98-4ac4-a4d2-d07374426256,2012091737,uuid:2bc8deaf-cb98-4ac4-a4d2-d07374426256,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:27 PM","Dec 11, 2020 7:10:02 PM","Dec 11, 2020 7:11:14 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),72,,"Dec 11, 2020 10:17:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,6,B449ATE,uuid:746a3477-cde8-4f22-ba99-1bed8a2f91b7,2012091737,uuid:746a3477-cde8-4f22-ba99-1bed8a2f91b7,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:27 PM","Dec 11, 2020 7:11:46 PM","Dec 11, 2020 7:12:36 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),50,,"Dec 11, 2020 10:30:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B995ARC,uuid:ef9340a6-bbf4-43d6-b2e4-8ad06a834653,2012091737,uuid:ef9340a6-bbf4-43d6-b2e4-8ad06a834653,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:29 PM","Dec 11, 2020 7:12:43 PM","Dec 11, 2020 7:13:54 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),71,,"Dec 11, 2020 9:47:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,6,B498BFI,uuid:ceea903a-57c5-4e67-ac55-25f170759eae,2012091737,uuid:ceea903a-57c5-4e67-ac55-25f170759eae,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:36 PM","Dec 11, 2020 7:14:00 PM","Dec 11, 2020 7:14:52 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),52,,"Dec 11, 2020 9:57:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B209BDA,uuid:4ebaca32-86fe-45ba-8ed2-0762a42cff4f,2012091737,uuid:4ebaca32-86fe-45ba-8ed2-0762a42cff4f,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:36 PM","Dec 11, 2020 7:15:11 PM","Dec 11, 2020 7:16:04 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),53,,"Dec 11, 2020 11:05:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,2,B941AYZ,uuid:acdbcf93-b4dc-485d-b8db-62fa7342352c,2012091737,uuid:acdbcf93-b4dc-485d-b8db-62fa7342352c,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:37 PM","Dec 11, 2020 7:16:10 PM","Dec 11, 2020 7:17:05 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),55,,"Dec 11, 2020 11:14:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B580BHL,uuid:689667e5-814e-43b3-a7a9-7fc2d2652e73,2012091737,uuid:689667e5-814e-43b3-a7a9-7fc2d2652e73,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:37 PM","Dec 11, 2020 7:17:08 PM","Dec 11, 2020 7:17:58 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),50,,"Dec 11, 2020 11:19:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,3,B429BGX,uuid:4688c5f1-4e14-4239-bf20-10fa8539b7c3,2012091737,uuid:4688c5f1-4e14-4239-bf20-10fa8539b7c3,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:37 PM","Dec 11, 2020 7:18:04 PM","Dec 11, 2020 7:19:24 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),80,,"Dec 11, 2020 11:22:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,10,B521BCC,uuid:2615b3af-8653-41af-8dab-9a7be7246b4f,2012091737,uuid:2615b3af-8653-41af-8dab-9a7be7246b4f,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 7:21:38 PM","Dec 11, 2020 7:19:28 PM","Dec 11, 2020 7:20:34 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),66,,"Dec 11, 2020 11:33:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,7,B900BGB,uuid:725dc9e2-9d12-4b7b-a6a2-61e25755365e,2012091737,uuid:725dc9e2-9d12-4b7b-a6a2-61e25755365e,19:15:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:01:57 PM","Dec 11, 2020 7:48:36 PM","Dec 11, 2020 7:49:45 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),69,,"Dec 11, 2020 11:40:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B591AZR,uuid:642ea8ba-01ae-489c-9528-214ad934223e,2012091737,uuid:642ea8ba-01ae-489c-9528-214ad934223e,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:01:59 PM","Dec 11, 2020 7:49:50 PM","Dec 11, 2020 7:50:45 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),55,,"Dec 11, 2020 11:50:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B649BKB,uuid:714b804a-376d-45ce-8d9b-7249872123ad,2012091737,uuid:714b804a-376d-45ce-8d9b-7249872123ad,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:00 PM","Dec 11, 2020 7:50:55 PM","Dec 11, 2020 7:51:41 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),47,,"Dec 11, 2020 11:55:00 AM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,1,B345BJA,uuid:b5f06707-32b3-4241-a67c-71031aa86560,2012091737,uuid:b5f06707-32b3-4241-a67c-71031aa86560,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:03 PM","Dec 11, 2020 7:51:50 PM","Dec 11, 2020 7:52:36 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),46,,"Dec 11, 2020 1:00:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,5,B717AZH,uuid:127db59e-0608-463e-8237-e591424bef2d,2012091737,uuid:127db59e-0608-463e-8237-e591424bef2d,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:04 PM","Dec 11, 2020 7:52:44 PM","Dec 11, 2020 7:53:37 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),53,,"Dec 11, 2020 1:05:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,13,B888AZZ,uuid:015d7c72-f96b-4f43-9396-4010010a8e5c,2012091737,uuid:015d7c72-f96b-4f43-9396-4010010a8e5c,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:04 PM","Dec 11, 2020 7:53:43 PM","Dec 11, 2020 7:55:02 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),78,,"Dec 11, 2020 1:10:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,2,B767BJN,uuid:99e1eddb-3a6f-4cf9-8157-9cfb4f1ae240,2012091737,uuid:99e1eddb-3a6f-4cf9-8157-9cfb4f1ae240,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:05 PM","Dec 11, 2020 7:55:05 PM","Dec 11, 2020 7:55:54 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),48,,"Dec 11, 2020 1:16:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,3,B691BJK,uuid:87805ccb-68e3-4504-95f5-493d588d21d4,2012091737,uuid:87805ccb-68e3-4504-95f5-493d588d21d4,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:06 PM","Dec 11, 2020 7:55:57 PM","Dec 11, 2020 7:56:47 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),50,,"Dec 11, 2020 12:24:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,10,B242BGN,uuid:9ab629b7-4926-4340-b36c-b60e26bac18c,2012091737,uuid:9ab629b7-4926-4340-b36c-b60e26bac18c,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 8:02:07 PM","Dec 11, 2020 7:56:53 PM","Dec 11, 2020 7:58:23 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),89,,"Dec 11, 2020 12:27:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B395BGS,uuid:53384fc4-6fa7-447a-a417-a5073a246c8c,2012091737,uuid:53384fc4-6fa7-447a-a417-a5073a246c8c,20:00:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:29 PM","Dec 11, 2020 9:04:01 PM","Dec 11, 2020 9:06:48 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),167,,"Dec 11, 2020 12:39:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B738AJF,uuid:035e6bd3-a71a-4ef4-91fc-9e2ba33f60b9,2012091737,uuid:035e6bd3-a71a-4ef4-91fc-9e2ba33f60b9,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:37 PM","Dec 11, 2020 9:06:52 PM","Dec 11, 2020 9:08:13 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),81,,"Dec 11, 2020 12:46:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,12,B132BLL,uuid:3547fa6d-ce12-4d9b-8d93-20b715cf6da9,2012091737,uuid:3547fa6d-ce12-4d9b-8d93-20b715cf6da9,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:47 PM","Dec 11, 2020 9:08:18 PM","Dec 11, 2020 9:09:17 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),60,,"Dec 11, 2020 12:51:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,9,464BLU,uuid:8a292994-8819-4c7a-8cf5-b36b6c2a12d8,2012091737,uuid:8a292994-8819-4c7a-8cf5-b36b6c2a12d8,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:49 PM","Dec 11, 2020 9:09:21 PM","Dec 11, 2020 9:10:18 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),57,,"Dec 11, 2020 12:54:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,5,B841BDI,uuid:27b710ac-e35a-42f1-a4be-c9ff5a0c62f2,2012091737,uuid:27b710ac-e35a-42f1-a4be-c9ff5a0c62f2,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:51 PM","Dec 11, 2020 9:10:23 PM","Dec 11, 2020 9:11:28 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),65,,"Dec 11, 2020 12:56:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,3,B266BW,uuid:a00ba162-07c0-441a-b4be-d63e11304684,2012091737,uuid:a00ba162-07c0-441a-b4be-d63e11304684,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:39:55 PM","Dec 11, 2020 9:11:33 PM","Dec 11, 2020 9:12:41 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),68,,"Dec 11, 2020 1:00:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,1,B255BHV,uuid:f8a057b5-d901-4121-8459-1154635641a7,2012091737,uuid:f8a057b5-d901-4121-8459-1154635641a7,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:40:01 PM","Dec 11, 2020 9:12:45 PM","Dec 11, 2020 9:13:47 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),62,,"Dec 11, 2020 1:07:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B961AZO,uuid:45071e4e-d3bf-4fd4-a44b-51cbea877afd,2012091737,uuid:45071e4e-d3bf-4fd4-a44b-51cbea877afd,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:40:14 PM","Dec 11, 2020 9:14:03 PM","Dec 11, 2020 9:15:00 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),57,,"Dec 11, 2020 1:13:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,7,B243BEJ,uuid:bc863125-9442-4097-8f4e-effcb2917618,2012091737,uuid:bc863125-9442-4097-8f4e-effcb2917618,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:41:42 PM","Dec 11, 2020 9:15:05 PM","Dec 11, 2020 9:15:57 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),52,,"Dec 11, 2020 1:15:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,5,B723BKT,uuid:e717d0c9-b955-4fde-9f79-17e8fa842299,2012091737,uuid:e717d0c9-b955-4fde-9f79-17e8fa842299,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:25 PM","Dec 11, 2020 9:16:02 PM","Dec 11, 2020 9:17:09 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),68,,"Dec 11, 2020 1:23:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,10,B546BIW,uuid:e8408a11-95ca-4705-bdf1-4eceee348609,2012091737,uuid:e8408a11-95ca-4705-bdf1-4eceee348609,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:30 PM","Dec 11, 2020 9:17:12 PM","Dec 11, 2020 9:18:09 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),57,,"Dec 11, 2020 1:29:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,10,B784AZO,uuid:73d9738c-71b6-4c50-953c-b63a4cf6bbd1,2012091737,uuid:73d9738c-71b6-4c50-953c-b63a4cf6bbd1,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:33 PM","Dec 11, 2020 9:18:14 PM","Dec 11, 2020 9:19:16 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),62,,"Dec 11, 2020 1:34:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B686BHL,uuid:7c2b5908-95ea-4497-96eb-e1e20c177aa4,2012091737,uuid:7c2b5908-95ea-4497-96eb-e1e20c177aa4,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:34 PM","Dec 11, 2020 9:19:23 PM","Dec 11, 2020 9:20:22 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),59,,"Dec 11, 2020 1:39:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,6,B837BLG,uuid:9b8cbddd-a626-44c7-ae32-b7d59d1bd8e6,2012091737,uuid:9b8cbddd-a626-44c7-ae32-b7d59d1bd8e6,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:36 PM","Dec 11, 2020 9:20:28 PM","Dec 11, 2020 9:21:42 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),74,,"Dec 11, 2020 1:41:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,14,B289AUB,uuid:585abe0a-c449-452d-bb26-1d2443cd53ff,2012091737,uuid:585abe0a-c449-452d-bb26-1d2443cd53ff,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:37 PM","Dec 11, 2020 9:21:46 PM","Dec 11, 2020 9:23:04 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),78,,"Dec 11, 2020 1:47:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B580BGS,uuid:3bcd6d4e-e7d9-4ea7-bb19-af2e2ebb9d84,2012091737,uuid:3bcd6d4e-e7d9-4ea7-bb19-af2e2ebb9d84,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:39 PM","Dec 11, 2020 9:23:07 PM","Dec 11, 2020 9:26:18 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),121,,"Dec 11, 2020 1:52:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B702,uuid:1e670b0d-42e4-45a5-b829-5f0e1cfe539c,2012091737,uuid:1e670b0d-42e4-45a5-b829-5f0e1cfe539c,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:40 PM","Dec 11, 2020 9:26:24 PM","Dec 11, 2020 9:27:49 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),85,,"Dec 11, 2020 1:54:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B580BGS,uuid:81b1d1a3-c9fb-4590-bcf6-4eb653f9751a,2012091737,uuid:81b1d1a3-c9fb-4590-bcf6-4eb653f9751a,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:41 PM","Dec 11, 2020 9:27:53 PM","Dec 11, 2020 9:29:20 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),88,,"Dec 11, 2020 2:04:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,15,B534BAC,uuid:9a7bdc5a-6a76-4152-ad4e-eb5f097d599c,2012091737,uuid:9a7bdc5a-6a76-4152-ad4e-eb5f097d599c,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:42 PM","Dec 11, 2020 9:29:24 PM","Dec 11, 2020 9:30:27 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),64,,"Dec 11, 2020 2:14:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,7,B797AWV,uuid:0ccf5fff-aa30-434e-b0f9-e29b8c3ee831,2012091737,uuid:0ccf5fff-aa30-434e-b0f9-e29b8c3ee831,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:44 PM","Dec 11, 2020 9:30:40 PM","Dec 11, 2020 9:31:50 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),71,,"Dec 11, 2020 2:22:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,2,B791BHI,uuid:c4fa942d-fb11-4d93-b391-b67f5b77f26b,2012091737,uuid:c4fa942d-fb11-4d93-b391-b67f5b77f26b,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:45 PM","Dec 11, 2020 9:31:54 PM","Dec 11, 2020 9:33:13 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),79,,"Dec 11, 2020 2:29:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,8,B212BDD,uuid:23a6bbb4-09fd-4df9-bd71-a35af10e5fd8,2012091737,uuid:23a6bbb4-09fd-4df9-bd71-a35af10e5fd8,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:47 PM","Dec 11, 2020 9:33:18 PM","Dec 11, 2020 9:34:13 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),55,,"Dec 11, 2020 2:37:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B135AWZ,uuid:20273568-396d-4e40-9765-2abf0500656c,2012091737,uuid:20273568-396d-4e40-9765-2abf0500656c,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:48 PM","Dec 11, 2020 9:34:16 PM","Dec 11, 2020 9:35:26 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),70,,"Dec 11, 2020 2:48:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,4,B668BBF,uuid:904b87d6-cdb5-4a5e-9dff-983910afba0e,2012091737,uuid:904b87d6-cdb5-4a5e-9dff-983910afba0e,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:49 PM","Dec 11, 2020 9:35:30 PM","Dec 11, 2020 9:36:32 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),62,,"Dec 11, 2020 2:59:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,3,B406BCS,uuid:3cbd5fc8-2037-409f-a6cf-2028fa24dc61,2012091737,uuid:3cbd5fc8-2037-409f-a6cf-2028fa24dc61,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:50 PM","Dec 11, 2020 9:36:35 PM","Dec 11, 2020 9:37:28 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),53,,"Dec 11, 2020 3:12:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,2,B783BBN,uuid:70f7f8de-7114-49a9-9d2b-8ba0de1b6e3a,2012091737,uuid:70f7f8de-7114-49a9-9d2b-8ba0de1b6e3a,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 11, 2020 9:47:51 PM","Dec 11, 2020 9:37:33 PM","Dec 11, 2020 9:38:31 PM",867668043256359,652020109438310.0,8926702091702122555F,26774889285.0,user (not yet authenticated),57,,"Dec 11, 2020 3:18:00 PM",Gaborone Taxi Association,Minibus Taxi,Mogoditshane,4,,0,B389BHP,uuid:89c59a68-eca8-4edd-8e14-6f6f48a3a33f,2012091737,uuid:89c59a68-eca8-4edd-8e14-6f6f48a3a33f,21:45:00,2020-12-11,Friday,11,December,2020
"Dec 13, 2020 8:47:56 AM","Dec 11, 2020 5:53:07 PM","Dec 11, 2020 5:54:36 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),89,,"Dec 11, 2020 7:32:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,13,B297 AZO,uuid:7120e2de-1c12-492e-a692-cda4481261b8,2012091737,uuid:7120e2de-1c12-492e-a692-cda4481261b8,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:57 AM","Dec 11, 2020 5:55:11 PM","Dec 11, 2020 5:56:08 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),58,,"Dec 11, 2020 7:35:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B680 BIA,uuid:494aa2fa-05d9-4cb9-a77e-ac7aab9a1341,2012091737,uuid:494aa2fa-05d9-4cb9-a77e-ac7aab9a1341,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:57 AM","Dec 11, 2020 5:56:17 PM","Dec 11, 2020 5:57:23 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),65,,"Dec 11, 2020 7:40:00 AM",Gaborone Taxi Association,Minibus Taxi,Gsborone busrank,1,,14,B858 BGE,uuid:542c9fbc-8e83-47c9-bd99-4eb614ec37f9,2012091737,uuid:542c9fbc-8e83-47c9-bd99-4eb614ec37f9,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:58 AM","Dec 11, 2020 5:58:25 PM","Dec 11, 2020 5:59:13 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),48,,"Dec 11, 2020 7:44:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B705 AJG,uuid:88e32754-fc6c-4278-8172-12cec126b7c7,2012091737,uuid:88e32754-fc6c-4278-8172-12cec126b7c7,08:45:00,2020-12-13,Sunday,13,December,2020
"Dec 13, 2020 8:47:58 AM","Dec 11, 2020 5:59:17 PM","Dec 11, 2020 6:00:19 PM",358982070334096,652010141963460.0,8926701940019634606,,user (not yet authenticated),61,,"Dec 11, 2020 7:47:00 AM",Gaborone Taxi Association,Minibus Taxi,Gaborone busrank,1,,15,B756 ATB,uuid:5fc43ea2-63ad-4d7b-8da6-7afd82791ef3,2012091737,uuid:5fc43ea2-63ad-4d7b-8da6-7afd82791ef3,08:45:00,2020-12-13,Sunday,13,December,2020
